"id","user_id","strategie_name","description","created_at"
"955","592","SMC/ICT FONDAMENTALE",,"2025-08-04 13:29:19"
"956","593","*SSS*","OB+BRK+(FVG OU OB de continuation)","2025-08-04 18:59:41"
"957","582","OPR Strategie","Une stratégie basée sur l\'ouverture de la session de NY","2025-08-04 23:25:43"
"958","595","Ichimoku","J\'attend une cassure de nuage d\'ichimoku vers le haut ou vers le bas et après j\'attend un retracement sur un support grace au plat du nuage puis une confirmation avec le RSI et le Stochastique","2025-08-05 00:02:45"
"959","595","SUPPORT ET RESISTANCE","je trace les plus hauts et les plus bas de l\'année, du mois, de la semaine, et du jours (précédent a chaque fois ) après je cherche mes support et résistance. Si je suis a une résistance ou un support j\'attend la confirmation (changement de tendance HH, HL ou LL, LH)","2025-08-05 00:11:56"
"960","583","Forex Mrtech","Strategie basee sur l\'analyse technique,analyse sentimental,fondamental et le price action .","2025-08-05 07:44:45"
"961","584","Trade Following OB","ORDERS BLOCK","2025-08-05 07:52:09"
"962","51","ICT SMC","BB+OB+FVG+CISD+BPR+OTE","2025-08-05 13:12:34"
"964","583","Andjou GOLD","Strategie basee sur le gold .","2025-08-06 12:41:45"
"965","600","Day trading","Strategie de prise de position dans les zones clés avec un signal dans le sens de la tendance","2025-08-06 15:57:50"
"967","600","Swing trading","Strategie basé sur l’utilisation d’ichimoku lorsque la kijun et la tenkan se croise en H4 pour nos entrées et sorties","2025-08-06 16:04:15"
"968","601","ICT/SMC","analyse technique basé sur la liquidité","2025-08-06 16:07:17"
"969","332","FIBONACCI GOAT","Strategie basé sur les extensions et retracements de Fibo","2025-08-06 17:41:00"
"971","524","Ema 200 - 100 - 50 - 21","Attendre tendance, puis retracement sur la 50 ou 100, puis prendre sur clôture avec corps de la bougie sur la 21.. Confirmer avec Fibo","2025-08-06 20:18:24"
"972","603","EURUSD","Structure de marché","2025-08-06 23:33:28"
"978","232","OPR + RSI",,"2025-08-07 14:11:27"
"979","232","OPR + FVG",,"2025-08-07 14:14:40"
"980","604","Sniper","•Identifier la tendance en H1 et en M15: Trade uniquement si les deux timeframes sont dans la même tendance. ( Haussière ou baissière)

•Tracer tous les niveaux (supports et résistances) à forte probabilités de réaction du prix.

•Attendre patiemment la cassure de la zone vers le sens de la tendance + retest sur la zone et confirmation de 35 pips avant d\'entrer en position (cas 1)

•Revenir en M15 pour placer logiquement  mon SL et un TP de 20 pips ( provisoire)","2025-08-07 14:22:11"
"981","606","SMC",,"2025-08-07 17:47:14"
"982","607","SMC","smc avancé","2025-08-07 21:40:38"
"987","610","SMC/iCT","C\'est la stratégie sur la prise de liquidité","2025-08-08 13:29:56"
"988","613","Moyenne mobile",,"2025-08-09 01:33:25"
"989","70","backtest cassure retest",,"2025-08-09 16:38:48"
"991","616","svm","strategie basé sur l\'analyse tecnhique le smc et le wyckoff","2025-08-09 23:40:29"
"992","618","Doji & bougie algo","Basé sur la prise de liquidité","2025-08-10 11:16:57"
"993","548","AMD","C\'est la strategie AMD qui consisite à reperrer le l\'accumulation, la manipulation et la distribution","2025-08-10 15:17:10"
"994","548","Le Price Action","La zone de prix ou la zone de liquidité elle consiste à reperer les zones ou le marché vient chercher des stop loss","2025-08-10 15:18:44"
"995","619","price action",,"2025-08-10 15:31:47"
"996","619","correlation",,"2025-08-10 15:32:49"
"997","619","smc",,"2025-08-10 15:33:40"
"1001","621","Retracement","retracement fibo","2025-08-10 16:50:21"
"1002","621","Cassure de trendline","Cassure de la ligne de tendance oblique . trader avec la tendance de fond","2025-08-10 16:52:24"
"1003","623","SMC","Basé sur la prise de liquidité","2025-08-11 07:02:17"
"1004","623","Ict","Prise de liquidité+ fvg+ order block","2025-08-11 07:03:40"
"1005","623","Ict","FVG+order block","2025-08-11 07:05:16"
"1006","626","SMC",,"2025-08-11 12:19:17"
"1007","624","PAS DE STRATEGIE",,"2025-08-11 16:20:47"
"1008","40","PEKA SYSTEME",,"2025-08-11 19:00:26"
"1009","626","Triple confirmations",,"2025-08-11 20:55:56"
"1010","629","Price action","L\'action du prix","2025-08-11 21:43:49"
"1012","593","BOS/MSS","J\'ATTENDS UN BOS SUIVIE D\'UN FVG PUIS LA PRISE DE CET FVG H1/H4 PUIS JE DESCEND EN M15 POUR ATTENDRE UNE GROSSE MECHE DE REJET POUR DESCENDRE EN M1 POUR TROUVER UNE ENTRÉE AVEC CET SETUP :OB+FVG+BRK","2025-08-12 00:52:20"
"1013","630","S&D : SUPPLY AND DEMANDE","Ma Stratégie Supply and Demande","2025-08-12 00:53:47"
"1014","593","LIQUIDITY-SWEEP","ATTENDRE UNE PRISE DE LIQUIDITÉ DANS UNE GROSSE ZONE DAILY OU WEEKLY COMME UN FVG OU UN SWING HIGH/LOW PUIS DESCENDRE EN TIMEFRAME ALIGNMENT POUR ATTENDRE LES CONFIRMATION DE RETOURNEMENT POUR TROUVER L\'ENTRÉ EN LTF","2025-08-12 00:54:28"
"1015","433","PEKA STRATEGIE","Combinaison de POI, Liquidité, OB, IB, et analyse Multi-timeFrame","2025-08-12 10:09:11"
"1017","113","asian liquidité + AMD setup",,"2025-08-12 11:41:19"
"1018","631","SUMBU mindset SMC","la stratégie sur la tendance du marche 
les creux et sommet","2025-08-12 14:34:06"
"1019","631","POOLBACK","Retour sur le sommet ou le creux casser dans la tendance","2025-08-12 14:35:55"
"1020","633","OPR DAX 8h-9h","Stratégie sur l\\\'OPR de 8h à 9h sur le DAX","2025-08-13 08:26:17"
"1021","633","US breakout Deleuze","Stratégie sur OPR du NAS en UT15mn de la bougie de 15h30 à 15h44","2025-08-13 08:26:56"
"1022","633","OPR+RSI","Straégie sur cassure OPR bougie de 15h-15h29 en UT30 et cassure en UT 5 + rsi","2025-08-13 08:27:59"
"1023","633","OPR+FVG","Stratégie sur OPR de 15h30-15h34 en UT5mn + cassure en UT1 avec FVG","2025-08-13 08:28:35"
"1025","633","AlgoAlpha Breakout",,"2025-08-13 09:46:56"
"1026","633","T3Ribbon",,"2025-08-13 10:37:47"
"1027","634","ATOMIC STRATEGY","PRICE ACTION","2025-08-13 10:46:41"
"1028","635","TD3 ANTICIPATION","ZENITSU","2025-08-13 13:29:08"
"1030","602","SMC","stratégie basée sur l\'analyse technique","2025-08-13 17:37:43"
"1031","633","Choch Mendes","Stratégie de choch+bos+retest bos sur session US (eur/usd)","2025-08-13 18:31:27"
"1032","636","SMC","Choch, liquidité, order block","2025-08-13 21:24:08"
"1033","477","GBS AVANCÉ","PRICE ACTION","2025-08-14 12:53:10"
"1034","626","OTE",,"2025-08-14 14:14:33"
"1035","633","SILVER BULLET BRONX","entre 16h et 17h","2025-08-14 19:19:31"
"1036","219","Double structure","Stratégie basé sur le retournement de tendance et Surfer sur la nouvelle tendance","2025-08-14 19:24:35"
"1037","637","SMC","SMART MONEY CONCEPT","2025-08-14 23:21:27"
"1038","637","TJR CONCEPT","LIQUIDITY SWAP + BOS + FVG/OB + EQUILIBRIUM","2025-08-14 23:22:25"
"1039","489","Master class 2.0","Du coach Claude Espoir","2025-08-15 06:07:08"
"1040","637","FEELING LSTB",,"2025-08-15 13:39:36"
"1041","639","Bos","des que BOS tracage de l\'ote et trouve un OB, un BB ou de la fvgou ifvg puis prendre possition","2025-08-15 14:27:40"
"1042","638","SMC swing (Forex)","Swing trading","2025-08-15 14:31:15"
"1043","638","ICT scalping/intraday","Coût terme","2025-08-15 14:31:54"
"1044","640","SMC, PA","Des stratégies basé sur l\'analyse techniques en identifiant des zones institutionnelles","2025-08-15 21:37:55"
"1045","627","STRATEGIE SMC","Stratégie basée sur les Order Block (point d\'intérêts) ; les CHoCH et les entrée sniper","2025-08-16 12:14:44"
"1046","644","PRICE ACTION","suvie de tendence","2025-08-16 13:46:15"
"1047","645","Casser et retournement","casser la bougier de l\'heure, retour à la bougier responsable de ce casseur, l\'objectif est sell / buy side liquidity","2025-08-16 17:03:52"
"1048","646","SMV","SMART MONEY VISION, c\'est la stratégie que j\'utilise pour trader","2025-08-16 20:58:30"
"1049","646","GOLDEN SETUP","C\'est un setup(Configuration) de la SMV","2025-08-16 20:59:37"
"1050","646","BIS CONCEPT","C\'est un setup(Configuration) de la SMV","2025-08-16 21:00:01"
"1051","647","MULTI TF",,"2025-08-16 21:47:43"
"1052","643","SMC","Stratégie basée sur l\'analyse technique","2025-08-17 01:30:37"
"1053","644","PRICE ACTION & Retracement de Fibonacci","fait une entree au niveau du 0.61 de fibonacci","2025-08-17 05:32:21"
"1054","648","SMC","Stratégie SMC intraday sur XAUUSD, BTC, EURUSD. Définition du biais HTF (H4/H1) via structure (HH/HL ou LH/LL), repères PDH/PDL, weekly H/L, OB/FVG (équilibre 50%). Exécution M5/M15 en Londres & New York après prise de liquidité et CHoCH/BOS vers le biais, sur mitigation d’Order Block ou remplissage de FVG (confirmations : rejet de niveau, clôture M5/M15, SMT ; DXY utilisé comme confirmation inverse pour EURUSD et comme contexte pour l’or). Risque 1% max, R:R ≥ 2:1, stop = invalidation structurelle. Lot cap: 0.20 (1 pos) ou 0.10+0.10 (2 pos). Gestion : partiels à 2R / zones aimant (PDH/PDL, equal highs/lows), passage BE après TP1 ou BOS interne. Max 2 trades/jour, stop-day −1R, stop-semaine −3R, zéro revenge/recovery. Éviter les red news (CPI, NFP, FOMC, ECB) ±15–30 min. Débrief systématique (plan, émotions, 3 leçons).
Règle SI/ALORS (EURUSD)
SI le DXY prend la liquidité au-dessus d’un high HTF et imprime BOS baissier, ALORS je long EURUSD sur mitigation d’OB M5/M15 après CHoCH haussier, SL sous l’invalidation, TP sur PHL/aimants (PDH/Equal Highs/50% FVG), R:R ≥ 2:1.","2025-08-17 06:25:05"
"1059","429","institutionnel+point pivot","cassure et reteste des institutionnel +point pivot","2025-08-17 10:02:59"
"1060","649","SMV (Demand Zone)",,"2025-08-17 18:12:45"
"1061","649","SMV (Supply Zone)",,"2025-08-17 18:13:01"
"1062","649","SMV (Breaker Block)",,"2025-08-17 18:15:21"
"1063","649","(SMV) Market Shift",,"2025-08-17 18:17:27"
"1064","651","CRT","c est la stratégie sur les Tuttle soupe","2025-08-17 18:55:59"
"1065","652","ASSAYAD","EMA CROSS OVER OU CO?TINUATION TENDENCE AVEC SUPPORT ET RESISTANCE","2025-08-17 19:25:18"
"1066","653","SMC","Stratégie test","2025-08-17 20:01:10"
"1067","653","TCTM","Stratégie de base","2025-08-17 20:01:29"
"1068","657","SMC","Cette stratégie Bassée sur l\\\'analyse technique en utilisant les zones clés à savoir ( Order block, mss, IFC,FVG...)","2025-08-17 22:03:57"
"1073","659","SNIPER DE PRECISION","BOUGIE EN HEKIN ASHI EN M30 ET M15","2025-08-18 09:32:02"
"1074","660","Prise liquidité, zone support resistance","je détecte une zone importante et j\'attends la touché et confirmation d\'entré sur tf inférieur","2025-08-18 11:27:30"
"1075","661","smc ict","kill zone","2025-08-18 12:13:52"
"1076","661","snr snd","maket structure","2025-08-18 12:14:47"
"1077","661","prise de liq","prise des liquidité","2025-08-18 12:28:45"
"1078","654","ICT",,"2025-08-18 15:04:46"
"1079","663","Double Structure","Stratégie basée sur l\'action du prix et la MM100","2025-08-18 16:19:26"
"1080","664","SMC","Prise de position sur les POI en petite unité de temps M2,M3,M4,M5.AVEC UN MOMENTUM DE 4 BOUGIES","2025-08-18 21:08:05"
"1081","664","LIQUIDITE","Prise de position apres un ramassage de liquidite horizontale,oblique. support resistance trendlines","2025-08-18 21:11:33"
"1082","207","SMC KILLER VOLATILITY","Strategie base sur la methode SMC plus les entry sur des patterns de price action.","2025-08-19 05:45:10"
"1085","633","OPR 9h-9h15 NASDAQ","UT15mn","2025-08-19 12:01:04"
"1086","633","OPR 9H-9h15 GBP/USD","UT 15mn","2025-08-19 12:01:33"
"1087","661","DAILY PROFILE","LR LM .  NR NM","2025-08-19 13:20:56"
"1089","662","Market Sensei Profit","Price action strategy based on Break-outs + ICC + Zones","2025-08-19 13:48:48"
"1091","671","Mille-pattes toucher m15","formation d\'un swing qui respecte mes cristaires","2025-08-19 15:35:41"
"1092","513","FIBONACCI","C\'est basé sur le retracement de fibonacci","2025-08-19 17:53:33"
"1093","673","Model Y Classique","Stratégie basée sur mon plan avec AMD + Biais HTF","2025-08-19 19:17:45"
"1094","673","Model Y S&D Normal","Stratégie basée sur le même plan mais point d\'entrée LTF différent. Garde toujours le Bias HTF à l\'aide de FVG et Liquidité externe","2025-08-19 19:21:31"
"1096","655","Cassure + Retest","Analyse technique","2025-08-19 20:51:59"
"1097","655","Support & Résistance",,"2025-08-19 21:05:58"
"1098","567","Smart Money Concept",,"2025-08-19 21:24:40"
"1099","672","SMC","MARKET STRUCTURE","2025-08-19 21:40:51"
"1100","672","SMC TREND LINE","Liquiditer rebond sur trend line","2025-08-19 21:41:49"
"1103","675","V100 Stratégie","C\'est la stratégie de low to full Risk","2025-08-20 10:38:59"
"1105","161","BOUGI 14 H","BOUGI 14H","2025-08-20 15:41:04"
"1108","677","Zonne de support résistance","pour determiner les zonne a fort impact pour mes entrés","2025-08-20 16:49:59"
"1110","677","Strategies zone de support et resistance + trendline+POI","Pour une entre plus sure et des fois agressif sur le marché","2025-08-20 16:53:09"
"1111","678","Strategie de Retournement de tendance en Swing","strategie base sur les retournement de tendance","2025-08-20 17:57:11"
"1112","676","S+S=R","Support + Support= Résistance","2025-08-20 18:03:55"
"1113","676","R+R=S","Resistance + Resistance = Support","2025-08-20 18:04:48"
"1114","680","Smart money concept","C\'est une stratégie sur le Smart Money Concept. J\'entre sur une confirmation de Order Block ou de Breaker Block. Je risque 10 pips pour aller chercher 30 pips. Time frame 5 minutes. 3 trades par jour minimum.","2025-08-20 20:59:29"
"1115","567","CRT Candle",,"2025-08-20 22:02:31"
"1116","682","PRICE ACTION","Strategie baser sur les action du prix","2025-08-21 06:08:21"
"1117","623","Moyen mobile 100&200","Lorsque les deux moyens mobile se croisent, j\'attends une prise de liquidité et je rentre en buy ou en sell","2025-08-21 08:34:59"
"1118","684","EURUSD","Je veut stabiliser ma stratégie","2025-08-21 11:23:27"
"1119","671","support et résistance","si le marcher touche une zone 3fois sans le casse la zone devient support ou résistance","2025-08-21 14:25:58"
"1125","676","V","Position dans une tendance baissière","2025-08-21 20:33:21"
"1126","676","A","Position dans une tendance haussier","2025-08-21 20:33:58"
"1128","686","CRT TURTLE SOUP","Swing and intraday, Purge, PO3, Accumulation Distribution","2025-08-22 01:35:38"
"1129","689","SMART MONEY CONCEPT",,"2025-08-22 02:53:13"
"1130","672","SMC","Htf Times","2025-08-22 08:55:42"
"1131","682","SMC","baser sur la prise de liquiditer et point d\'entrer sur les order block","2025-08-22 15:02:01"
"1132","678","SMC orders blocks; Imbalance; Master class 2.0","Cumul de SMC + Master 2.0 de Claude Sur mon smart phone","2025-08-22 15:03:50"
"1133","690","BMM retournement de tendance","La stratégie de retournement de tendance","2025-08-22 15:58:48"
"1134","690","BMM continuation de tendence","Stratégies sur la continuation de tendance","2025-08-22 16:00:25"
"1135","54","SCLAPING SMCET WYCKOFF","backtesting","2025-08-22 17:23:14"
"1136","691","La Stratégie de Zones de Prix","Les zones de prix sont des niveaux horizontaux ou des plages de prix où l\\\'offre (vendeurs) ou la demande (acheteurs) sont historiquement fortes. Le prix a tendance à réagir à ces niveaux : rebondir ou casser avec force.

1. 🔍 Identifier la zone de prix
Sur M15, M30 ou H1 pour avoir une zone fiable
Cherche :
Forts rejets précédents (mèches longues)
Zone où le prix a fait un fort retournement
Regarde au moins 2 à 3 réactions dans le passé

2. 📈 Attendre que le prix entre dans la zone
Ne pas devancer le marché
Sois patient : attends que le prix touche ou entre légèrement dans la zone

3. 🎯 Placer ton trade
SL : quelques pips en dehors de la zone (pas à l\\\'intérieur)","2025-08-22 17:40:56"
"1137","691","La stratégie Double Structure","✅ Les 6 points essentiels de la stratégie Double Structure
1. 🔍 Identifier la structure principale

Se fait sur H1 ou H4 (parfois M30).

Chercher :

Zone de résistance ou support clé

Changement de tendance

Range ou zone de consolidation significative

🔎 Exemple : sur H1, tu identifies une résistance que le prix teste plusieurs fois.

2. 🧱 Attendre une structure secondaire (confirmation)

Sur un TF plus bas (M15, M5) dans la zone de la structure 1

La structure 2 peut être :

Double top / double bottom

Changement de structure (cassure de HL/HH)

Micro-range → cassure

🎯 Objectif : confirmer que les acheteurs/vendeurs prennent réellement le contrôle.

3. 🎯 Entrée au bon moment

Après la cassure de la structure 2

Ou sur le retest (Break & Retest) de la structure 2

📌 L’entrée se fait avec confirmation : pas de devancement.

4. 🛑 Placement du Stop Loss

SL au-dessus ou en dessous du dernier sommet / creux de la structure 2

Toujours hors zone, jamais trop serré

5. 💰 Take Profit logique

TP1 : vers un niveau de structure intermédiaire

TP2 : au niveau opposé de la structure 1

Ratio 1:2 minimum","2025-08-22 17:50:35"
