"id","user_id","account_id","montant_investi","marche_id","strategie_id","ordre","total_lot","resultat","commentaire","detail","resultat_devise","created_at","date","image","respect_strategie","duree"
"1434","107","93","71.50","295","136","Sell","1.88","Gain","je suis rester discipliner , mais dans mon esprit je savais que j\'allais me BE il faut que je fait tres attention a mes penser car tout ce qu\'on pense on le conçoit","Trailing stop","75.20","2025-07-15 22:06:09","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran_15-7-2025_215237_www.tradingview.com_.jpeg","oui","Scalping 0-1h"
"1437","340","336","324.00","1525","458","Sell","3.00","Perte","Tout ce que je peux dire pour ce trade est qu\'il était parfait sauf que le marché est revenu chercher mon stop qui était mal placé encore une fois. Mon sl a été placé en l\'air c\'est a dire, pas sur une zone concrète. Ce trade avait un rr de 1:2 et je ne distinguais aucune émotion","Stop Loss touché","-324.00","2025-07-15 22:22:10","2025-07-15",,"oui","Scalping 0-1h"
"1438","156","133","10.00","495","195","Sell","0.00","Gain","Setup respecté","Take Profit atteint","64.00","2025-07-15 22:23:17","2025-05-21",,"oui",
"1439","340","336","135.00","1525","458","Sell","3.00","Gain","Bon ce trade était la correction du trade précédent mais avait un rr de 1:1 je suis désolée sur ce coups là mais je ne le referai plus. Parole de trader.","Take Profit atteint","135.00","2025-07-15 22:25:53","2025-07-15",,"oui","Scalping 0-1h"
"1440","156","133","10.00","495","195","Sell","0.00","Perte","le marché a cassé la structure","Stop Loss touché","10.00","2025-07-15 22:25:53","2025-07-11",,"oui",
"1441","156","133","10.00","486","195","Sell","0.00","Gain","Le TP à été mal placé 
le setup été valable","Break-even","25.00","2025-07-15 22:32:14","2025-07-10",,"oui","Swing 1j - 7j"
"1442","73","55","4.00","2037","74","Sell","0.20","Perte",,"Stop Loss touché","-4.00","2025-07-15 22:38:11","2025-07-15",,"oui","Scalping 0-1h"
"1443","156","133","10.00","494","195","Sell","0.00","Gain","Setup top","Take Profit atteint","43.00","2025-07-15 23:03:29","2025-07-09","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-16-113534.png","oui","Swing 1j - 7j"
"1444","156","133","10.00","507","195","Buy","0.00","Gain",,"Take Profit atteint","40.00","2025-07-15 23:29:40","2025-07-09",,"oui",
"1446","113","481","10.60","327","132","Buy","0.02","Perte","ij\'ai pris une position avec OTE confirmation et el prixn\'a pas respecter l\'OTE et la treverser pour chercher des plus bas 
mais avait reagit un une zone de OTE","Stop Loss touché","10.60","2025-07-16 00:45:50","2025-07-16",,"oui","Scalping 0-1h"
"1448","267","395","10.00","1015","362","Buy","0.00","Gain",,,"20.00","2025-07-16 01:21:37","2025-07-14",,"oui","Swing 1j - 7j"
"1450","73","55","1.33","2037","74","Sell","0.10","Gain",,"Take Profit atteint","5.00","2025-07-16 03:31:10","2025-07-16",,"oui","Intraday 1h à 8h"
"1451","424","456","10.00","1907","615","Buy","0.03","Perte","Je n\'ai pas totalement respecté ma strategie; la bougie n\'etais pas dans mon POI","Stop Loss touché","-10.00","2025-07-16 05:54:21","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/V75.png","non","Scalping 0-1h"
"1453","149","137","50.00","518","199","Buy","0.19","Nul",,"Break-even","2.09","2025-07-16 06:05:11","2025-07-15",,"oui","Intraday 1h à 8h"
"1454","407","431","5.00","1920","579","Buy","0.04","Gain","j\'ai couper manualement   cause de la consolidation du marche",,"5.00","2025-07-16 06:57:58","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/GBPJPY_2025-07-16_07-31-36.png","oui","Intraday 1h à 8h"
"1456","352","359","20.82","1500","487","Sell","0.04","Perte","La paire USD est relancée à la hausse, JPY faible ( macroéconomique)","Stop Loss touché","20.82","2025-07-16 07:22:40","2025-07-11",,"non","Swing 1j - 7j"
"1457","352","359","3.91","1509","487","Sell","0.02","Gain","C’est bien !","Take Profit atteint","14.06","2025-07-16 07:30:58","2025-07-15",,"oui","Intraday 1h à 8h"
"1458","252","246","8.20","970","351","Sell","0.50","Perte",,"Stop Loss touché","8.20","2025-07-16 08:12:11","2025-07-16",,"oui","Scalping 0-1h"
"1459","394","415","13.00","1766","554","Buy","0.20","Gain","j\'ai bien fait de couper ce traide car ca allait joué sur mon management","Margin Call","15.00","2025-07-16 08:35:37","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/XAUUSDm_2025-07-16_05-17-00.png","oui","Intraday 1h à 8h"
"1460","394","415","13.00","1766","554","Buy","0.20","Gain","j\'allait deorganiser mon management","Margin Call","9.84","2025-07-16 08:39:40","0025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/XAUUSDm_2025-07-16_08-29-44.png","oui","Intraday 1h à 8h"
"1461","394","415","13.00","1766","554","Buy","0.20","Gain","très bon traide","Margin Call","35.18","2025-07-16 08:41:28","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/XAUUSDm_2025-07-16_08-29-44-1.png","oui","Intraday 1h à 8h"
"1462","394","415","13.00","1766","554","Buy","0.20","Gain","aussi t ouvert aussi t fermer car j\'allait etre gourment","Margin Call","1.22","2025-07-16 08:43:51","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/XAUUSDm_2025-07-16_08-29-44-2.png","oui","Scalping 0-1h"
"1463","107","93","140.00","2044","136","Sell","1.78","Perte","J\'&i respecter ma strategie mais le SL a été très petite je dois élargir ca maintenant pour laisser le prix soufler","Stop Loss touché","-140.00","2025-07-16 08:49:25","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran_16-7-2025_82923_www.tradingview.com_.jpeg","oui","Intraday 1h à 8h"
"1468","221","215","15.80","819","292","Buy","0.10","Perte",,"Stop Loss touché","15.80","2025-07-16 10:21:33","2025-07-16",,"oui","Scalping 0-1h"
"1469","124","159","24.50","604","221","Sell","0.50","Perte","AUDCAD; Après la cassure de la figure j\'ai placé un ordre sell mais le stop loss a juste été mal placé.","Stop Loss touché","-24.50","2025-07-16 10:33:40","2025-07-14",,"non","Intraday 1h à 8h"
"1471","283","278","15.00","1106","387","Buy","0.05","Gain","Il y as de doute, donc j\'ai du securisé","Break-even","4.15","2025-07-16 10:39:20","2025-07-16",,"non","Intraday 1h à 8h"
"1472","283","465","4.45","1108","622","Sell","0.01","Perte","Sniper, normalement","Stop Loss touché","-4.45","2025-07-16 10:41:03","2025-07-16",,"oui","Intraday 1h à 8h"
"1473","426","466","30.00","1925","624","Buy","5.00","Gain",,"Take Profit atteint","166.00","2025-07-16 10:47:12","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/R_100_2025-07-16_02-09-09.png","oui","Intraday 1h à 8h"
"1475","221","215","19.60","819","292","Buy","0.10","Perte","Je suis entrée plusieurs fois 
Fomo","Erreur de discipline","19.60","2025-07-16 11:00:43","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716_134415_TradingView.jpg","non","Scalping 0-1h"
"1476","156","133","10.00","508","195","Buy","10.00","Gain",,"Take Profit atteint","33.00","2025-07-16 11:00:45","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/Capture-decran-2025-07-16-115511.png","oui","Swing 1j - 7j"
"1477","283","465","3.00","1108","622","Buy","0.01","Perte","sniper, normalement","Stop Loss touché","-2.85","2025-07-16 11:04:16","2025-07-16",,"oui","Intraday 1h à 8h"
"1478","283","278","4.00","1108","534","Buy","0.01","Perte","Normalement","Stop Loss touché","-3.39","2025-07-16 11:05:54","2025-07-16",,"oui","Intraday 1h à 8h"
"1479","42","38","0.50","140","125","Sell","0.01","Gain","Prise hasardeux après la liquidité sur Fvg","Break-even","18.00","2025-07-16 11:10:59","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/1000388907.png","non","Intraday 1h à 8h"
"1481","252","246","9.00","1860","351","Buy","0.05","Gain",,"Erreur de discipline","19.00","2025-07-16 12:01:55","2025-07-16",,"oui","Scalping 0-1h"
"1482","236","234","7.00","916","327","Sell","0.03","Perte",,"Stop Loss touché","-7.00","2025-07-16 12:05:58","2025-07-16",,"oui","Scalping 0-1h"
"1483","242","284","11.84","1133","397","Buy","0.50","Perte","Fomo","Stop Loss touché","11.84","2025-07-16 12:37:15","2025-07-16",,"non","Intraday 1h à 8h"
"1485","283","278","8.00","1106","622","Buy","0.07","Perte","Sniper , normalement","Stop Loss touché","-7.78","2025-07-16 12:41:04","2025-07-16",,"oui","Intraday 1h à 8h"
"1487","283","465","3.04","1108","622","Sell","0.01","Perte","Sniper normalement","Stop Loss touché","-3.04","2025-07-16 12:43:22","2025-07-16",,"oui","Scalping 0-1h"
"1488","300","291","15.05","1159","409","Buy","0.80","Perte","j\'ai placé mon sl non loin de la ou le prix devrait annulé mon scenario et mon sl à été touché. je devrait mettre mon sl un peu plus eloigner pour sortir breakeven.","Stop Loss touché","15.05","2025-07-16 12:51:51","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/1000067014.jpg","oui","Scalping 0-1h"
"1489","300","291","14.94","1159","411","Buy","0.30","Perte","Je suis encore rentrer sur le Trade après avoir pris un stop loss . si j\'avais accepter que j\'avais mal placé mon sl et je me suis éloigner de ce Trade je n\'allais pas perdre","Stop Loss touché","14.94","2025-07-16 12:59:32","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/1000067014-1.jpg","non","Scalping 0-1h"
"1490","300","291","14.51","1159","411","Buy","0.30","Perte","Je me suis pas patienter","Stop Loss touché","14.51","2025-07-16 13:03:20","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/1000067125.jpg","oui","Scalping 0-1h"
"1491","300","291","16.47","1159","409","Buy","0.50","Perte","Je suis encore rentrer en position après avoir encaisser un SL sur le champ","Erreur de discipline","16.47","2025-07-16 13:06:52","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/1000067132.jpg","oui","Scalping 0-1h"
"1492","283","465","8.00","1108","622","Sell","0.02","Perte","sniper normalement","Stop Loss touché","-7.67","2025-07-16 14:16:19","2025-07-16",,"oui","Scalping 0-1h"
"1493","283","465","2.50","1108","622","Sell","0.01","Perte","sniper normalement","Stop Loss touché","-2.29","2025-07-16 14:17:38","2025-07-16",,"oui","Scalping 0-1h"
"1494","386","399","5.94","1683","537","Sell","0.03","Gain","Entrée sur liquidation de Azian High, CHOCH M15 - M15, retacement breaker block et 0.68 Fibo. Sortie précipité sur liquidation de Dayli Low et touche de zone institutionnelle","Trailing Stop","7.17","2025-07-16 14:47:14","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/EURUSD_2025-07-16_14-38-00_cf349.png","oui","Intraday 1h à 8h"
"1495","386","398","1.85","1683","537","Sell","0.01","Gain","Entrée sur liquidation de Azian High, CHOCH M15 - M15, retacement breaker block et 0.68 Fibo. Sortie précipité sur liquidation de Dayli Low et touche de zone institutionnelle","Trailing Stop","2.73","2025-07-16 15:11:45","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/EURUSD_2025-07-16_14-38-00_cf349-1.png","oui","Intraday 1h à 8h"
"1496","363","368","500.00","1564","499","Sell","0.00","Gain","Structure B; fig M2 dans la zone R","Take Profit atteint","3500.00","2025-07-16 15:19:52","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716-161825.jpg","oui","Intraday 1h à 8h"
"1497","414","441","20.00","1869","604","Sell","0.50","Gain","Entrée précoce en position","Take Profit atteint","150.00","2025-07-16 15:26:04","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716-144342.png","oui","Intraday 1h à 8h"
"1498","64","469","51.57","161","63","Sell","0.22","Perte","OB- 4H . IMB 4H . CHOSS 30 MN . CHOSS 15 MN . DOUBLE DOTOOM .","Stop Loss touché","51.57","2025-07-16 15:27:58","2024-01-17","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_15-27-17.png","oui","Intraday 1h à 8h"
"1499","107","93","70.00","2003","136","Buy","1.63","Perte","je suis rester discipliner stratégie respecter","Stop Loss touché","-70.00","2025-07-16 15:31:05","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/SharedScreenshot-4.jpg","oui","Scalping 0-1h"
"1500","414","441","20.00","2058","604","Sell","0.50","Gain","Entrée précoce en position (problème de gestion de position)","Take Profit atteint","105.50","2025-07-16 15:33:17","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716-144245.png","oui","Intraday 1h à 8h"
"1502","64","469","52.31","161","63","Buy","0.63","Perte","OB+ 1H .IMB 1H . FIBO 50%","Stop Loss touché","52.31","2025-07-16 15:51:22","2024-01-18","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_15-50-15.png","oui","Intraday 1h à 8h"
"1503","283","465","6.00","1108","622","Sell","0.03","Perte","sniper, le marché est agressive, j\'aurai du fermé; (ne pas trader)",,"-6.00","2025-07-16 16:09:50","2025-07-16",,"oui","Scalping 0-1h"
"1504","283","278","2.00","1106","534","Sell","0.00","Perte","Normalement","Stop Loss touché","-1.91","2025-07-16 16:11:19","2025-07-16",,"oui","Intraday 1h à 8h"
"1505","223","219","210.00","829","299","Buy","0.24","Gain",,"Margin Call","231.12","2025-07-16 16:11:57","2025-07-16",,"oui","Long 7j - 1Y"
"1506","64","469","25.42","161","63","Buy","0.26","Perte","OB+ 1H . IMB 15 MN .. FIBO 50% .","Stop Loss touché","25.42","2025-07-16 16:12:38","2024-01-19","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_16-12-05.png","oui","Intraday 1h à 8h"
"1507","223","219","240.00","843","299","Sell","0.34","Gain",,"Margin Call","183.66","2025-07-16 16:13:25","2025-07-16",,"oui",
"1508","223","219","210.16","832","299","Sell","0.34","Perte",,"Stop Loss touché","210.15","2025-07-16 16:14:38","2025-07-16",,"oui","Swing 1j - 7j"
"1509","394","415","7.37","1766","554","Buy","0.20","Perte","j\'ai respecter la stratégie .","Stop Loss touché","7.37","2025-07-16 16:22:46","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/XAUUSDm_2025-07-16_16-21-49.png","oui","Intraday 1h à 8h"
"1510","64","469","25.97","161","63","Sell","0.19","Perte","CHOSS 4H . SL TROP PETIETE.","Stop Loss touché","52.54","2025-07-16 16:40:24","2024-01-19","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_16-39-00.png","oui","Intraday 1h à 8h"
"1511","425","463","50.00","1917","619","Buy","0.30","Gain",,"Break-even","200.00","2025-07-16 16:49:09","2025-05-10",,"oui","Scalping 0-1h"
"1512","425","463","20.00","1918","620","Sell","1.00","Perte",,"Stop Loss touché","-20.00","2025-07-16 16:51:48","0000-00-00",,"non","Scalping 0-1h"
"1513","64","469","25.21","161","63","Sell","0.20","Gain","ETE . FIBO 50% . CHOSS 30MN","Take Profit atteint","54.19","2025-07-16 17:01:42","0020-01-22","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_16-57-35.png","oui","Intraday 1h à 8h"
"1514","259","489","4.68","2006","642","Buy","0.01","Perte","Trade coupé parce qu\'il n\'y avait pas de signal en TF supérieur","Erreur de discipline","-0.64","2025-07-16 17:10:55","2025-07-10",,"non","Scalping 0-1h"
"1515","259","489","5.45","2006","642","Buy","0.02","Perte",,"Stop Loss touché","-5.79","2025-07-16 17:16:10","2025-07-15","https://fullmargin.net/wp-content/uploads/2025/07/NZDCHF-H4-I.png","oui","Swing 1j - 7j"
"1516","64","469","26.19","161","63","Sell","0.27","Perte","ETE .FIBO 50% . MAUVAIS ENTREE.","Stop Loss touché","26.19","2025-07-16 17:17:05","2024-01-22","https://fullmargin.net/wp-content/uploads/2025/07/BTCUSD_Wed-16-Jul-25_17-15-14.png","oui","Intraday 1h à 8h"
"1517","426","466","20.00","1930","624","Sell","0.03","Perte","le prix a c hercher son  dernier imducement sur la zone extreme en touchant mes deux SL sur la zone décisionel après une annonce économique","Stop Loss touché","20.00","2025-07-16 17:17:41","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/WhatsApp-Image-2025-07-16-a-13.22.13_27934780.jpg","oui","Intraday 1h à 8h"
"1518","105","509","85.00","2081","113","Buy","0.16","Gain","AVEC BEAUCOUP DE PATIENECE ET DE DISCIPLINE LE TRADING EST MOIN STRESSANT ET C\'EST  L\'UNE DES MEILLEURS CONFIGUARATIONS TDI A TRADER LES YEUX FERMES",,"340.00","2025-07-16 17:52:31","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/EURAUDW1-D1-H4.png","oui",
"1519","105","92","800.00","2080","113","Buy","7.84","Gain",,"Break-even","2500.00","2025-07-16 17:58:42","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/EURNZD16-07-2025.png","oui","Swing 1j - 7j"
"1520","148","127","20.00","457","174","Sell","0.02","Perte",,"Trailing Stop","9.95","2025-07-16 18:08:28","2025-07-10","https://fullmargin.net/wp-content/uploads/2025/07/GBPJPY_2025-07-16_14-05-34.png","oui","Swing 1j - 7j"
"1521","352","359","7.40","1515","489","Buy","0.04","Perte","J’ai pas respecté ma stratégie","Stop Loss touché","7.40","2025-07-16 18:41:58","2025-07-16",,"non","Intraday 1h à 8h"
"1522","42","38","18.00","136","125","Sell","1.50","Gain","Patience paix, position duré quelques jours avant de respecter","Break-even","600.00","2025-07-16 19:06:32","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/1000388926.png","oui","Swing 1j - 7j"
"1523","256","333","6.84","1363","418","Sell","0.00","Perte","Quand le prix reste trop dans la zone formant des figures chartistes de continuation, ce n\'est plus bon
Je n\'aurai pas perdu autant sin je n\'avait pas changé de plan
On ne change pas les règles vdu jeu au cours du jeu","Stop Loss touché","-6.84","2025-07-16 19:14:55","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/image_2025-07-16_210243788.png","non","Intraday 1h à 8h"
"1524","447","510","80.00","2087","670","Sell","0.02","Gain","Je regrette de ne pas avoir fait 3 positions","Take Profit atteint","2.00","2025-07-16 19:25:06","2025-07-16",,"oui","Scalping 0-1h"
"1525","242","323","23.04","1319","396","Sell","0.20","Perte","stratégie respecté.mais l\'annonce économique sur le pétrole brut des us à eu un impacté mangeur sur la direction du prix avant de poursuivre la tendance initiale.","Erreur de discipline","23.04","2025-07-16 19:38:48","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716-193323.png","non","Intraday 1h à 8h"
"1526","242","284","11.84","1133","396","Buy","0.50","Perte","Tjrs rentré dans la zone H4.utiliser le Fibonacci pour le retracement","Stop Loss touché","11.84","2025-07-16 19:49:24","2025-07-16","https://fullmargin.net/wp-content/uploads/2025/07/Screenshot_20250716-194701.png","non","Intraday 1h à 8h"
